////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
//1. X, Y, Z
//2. N, E, Z
//3. Pt#, X, Y, Z
//4. Pt#, N, E, Z
//First Line for definition of file format
//Line #1		<Integer> ->for above file fmts 
//Line #2		<Integer> ->for separator type->> 1 = space; 2 = comma; 3 = semicolon;
////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
//File format
////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1
1
//Data(GRID)
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
5031.714	4977.651	0.143
5043.913	4984.184	1.123
5042.582	4976.356	1.152
5034.296	4985.302	-0.155
5042.048	4969.848	1.164
5034.995	4996.459	-0.606
5038.485	4995.392	-0.729
5048.214	4990.547	0.092
5080.733	4986.487	0.204
5084.834	4991.072	-0.790
5069.046	4999.227	-2.908
5062.214	4993.778	-1.487
5050.471	4996.087	-1.516
5050.239	5001.964	-2.832
5039.345	5000.668	-1.366
5042.895	5008.805	-3.068
5017.149	5000.419	-0.142
5020.524	5006.269	-0.296
5023.955	5008.409	-3.209
5014.840	5020.834	-3.375
5004.770	5011.848	-2.132
5004.093	5005.619	-1.404
4993.902	5008.759	-0.982
4984.698	5011.801	-0.623
4974.752	5016.434	-1.757
4963.669	5013.050	0.625
4957.721	5016.231	0.132
4958.765	5021.369	-1.677
4957.966	5026.239	-2.350
4958.517	5032.537	-3.699
4969.818	5024.519	-3.646
4979.062	5028.569	-3.778
4990.750	5020.485	-3.357
4990.049	5027.917	-3.705
4900.222	4986.268	2.078
4905.608	4992.362	2.101
4908.086	5004.540	1.929
4912.552	5013.962	1.700
4929.046	5025.016	0.767
4925.126	5030.020	-1.102
4919.647	5030.682	-0.972
4908.974	5031.957	-0.927
4901.202	5023.140	1.045
4902.449	5027.959	0.424
4889.849	5014.375	3.049
4894.899	5031.751	0.193
4884.949	5015.692	3.061
4886.166	5033.102	0.531
4889.907	5026.094	1.927
4885.320	5026.791	1.248
4898.251	5035.634	-1.094
4769.495	5045.222	2.682
4759.615	5048.140	2.586
4749.645	5049.495	2.610
4752.084	5053.779	1.830
4754.033	5059.198	-0.102
4758.032	5065.112	-2.194
4765.978	5066.578	-2.531
4776.105	5066.696	-4.309
4793.886	5063.428	-3.940
4789.968	5052.390	-0.472
4779.368	5051.588	0.936
4768.289	5054.256	0.988
4750.803	5069.360	-2.027
4396.117	5152.260	1.429
4402.765	5150.247	1.399
4401.597	5147.207	2.119
4405.457	5148.599	1.425
4407.821	5143.182	2.330
4412.698	5145.296	1.455
4412.481	5141.104	2.494
4415.931	5144.443	1.444
4415.590	5141.656	1.969
4412.029	5137.361	2.923
4396.258	5154.978	0.124
4432.046	5129.734	3.149
4433.119	5135.231	2.124
4435.106	5140.847	0.957
4445.172	5136.982	1.063
4443.715	5131.165	2.390
4441.632	5124.064	3.509
4450.301	5122.137	3.561
4452.315	5128.953	2.307
4454.723	5135.661	1.053
4465.348	5131.336	0.872
4463.442	5125.222	2.422
4462.490	5121.131	3.169
4461.462	5117.402	3.768
4479.476	5127.741	0.830
4478.207	5121.283	2.272
4477.856	5117.124	3.004
4477.568	5113.137	4.548
4483.711	5116.067	4.144
4483.834	5118.088	2.935
4484.705	5121.327	2.099
4486.243	5126.807	0.855
4497.401	5124.009	0.859
4496.277	5119.238	2.271
4495.832	5116.617	2.890
4495.455	5113.868	4.692
4503.872	5111.209	4.146
4504.520	5113.701	2.708
4505.632	5117.412	1.794
4507.159	5121.242	0.866
4517.661	5117.437	0.733
4516.085	5112.206	2.054
4515.125	5108.441	3.112
4514.573	5106.588	4.234
4528.696	5114.320	0.644
4527.310	5108.609	2.190
4526.396	5104.835	3.161
4525.981	5102.996	4.756
4540.435	5111.354	0.646
4539.153	5105.359	2.261
4539.195	5100.507	3.320
4538.810	5098.336	4.690
4552.613	5109.084	0.759
4551.455	5103.529	2.351
4551.212	5100.472	3.208
4550.672	5098.890	4.601
4565.077	5104.261	0.580
4563.815	5100.499	1.803
4563.036	5097.445	2.813
4562.181	5095.360	3.986
4578.304	5098.683	0.689
4576.546	5094.020	2.034
4576.062	5092.027	2.430
4589.596	5092.467	0.829
4586.827	5087.528	2.073
4603.317	5085.087	0.838
4589.002	5090.405	1.504
4587.497	5092.154	1.432
4581.269	5096.516	1.442
4524.944	5100.253	5.510
4516.404	5102.701	5.539
4497.159	5109.923	5.192
4489.746	5112.084	5.516
4388.956	5125.056	7.784
4380.820	5124.755	7.845
4373.975	5125.114	7.857
4422.557	5136.955	1.425
4420.702	5131.488	1.740
4419.732	5127.824	1.961
4398.560	5136.221	6.000
4395.996	5138.813	5.692
5022.269	4969.065	0.862
5021.225	4975.388	1.961
5024.041	4975.154	1.070
5022.460	4982.786	2.061
5026.742	4984.492	1.057
5018.978	4989.606	1.997
5022.570	4994.323	0.978
5015.598	4996.052	0.836
5010.319	4997.483	0.620
5005.089	4999.442	0.669
4999.700	5000.138	0.880
4992.164	4998.251	1.786
4992.395	5002.001	0.776
4990.120	4994.553	2.556
4987.461	5004.030	0.824
4988.704	4992.410	4.020
4981.908	5006.397	0.987
4975.997	5008.134	0.946
4996.840	4993.797	2.298
4970.955	5009.577	1.112
4996.738	4991.136	2.844
4975.147	5004.995	1.686
4996.269	4990.221	3.733
5004.333	4990.413	2.542
4920.815	5007.185	1.981
4924.416	5012.865	1.939
4929.667	5016.242	1.915
4936.654	5017.374	1.823
4930.715	5009.834	2.767
4943.456	5015.391	1.725
4942.198	5012.244	2.355
4948.066	5013.095	1.738
4940.793	5007.451	3.065
4946.810	5009.404	2.457
4939.791	5002.682	3.730
4953.857	5006.643	2.414
4948.391	5005.051	2.987
4954.317	5010.573	1.795
4947.400	5002.207	3.560
4958.588	5008.821	1.809
4954.393	5003.821	2.775
4957.713	5004.686	2.524
4956.940	5000.205	3.142
4966.851	5005.944	1.875
4966.083	5001.789	2.420
4965.346	4997.704	3.130
4969.669	4996.645	3.173
4803.956	5034.492	5.252
4809.058	5032.259	5.504
4806.225	5028.530	6.357
4811.259	5026.328	5.650
4810.313	5022.092	5.715
4807.185	5023.626	6.562
5077.460	4969.201	2.913
5077.923	4974.011	2.348
5073.863	4975.045	2.328
5072.015	4969.813	2.931
5066.104	4967.831	3.127
5068.129	4973.236	2.772
5069.169	4978.218	2.125
5059.701	4981.252	2.087
5058.876	4976.465	2.900
5058.671	4971.427	3.176
5058.270	4967.079	3.164
5046.471	4965.507	2.201
5046.914	4971.927	2.263
5048.871	4979.497	2.298
5052.759	4982.845	1.712
5046.487	4960.425	2.133
5050.242	4961.484	3.132
5045.807	4956.825	2.020
4934.241	4998.981	6.895
4931.468	5000.976	6.852
4929.567	5001.338	6.771
4927.600	5000.856	6.808
4924.255	4998.896	6.759
4922.866	4997.040	6.807
4889.909	5006.917	6.291
4892.378	5011.624	4.666
4887.807	5009.195	6.211
4885.282	5011.393	5.718
4885.215	5014.519	4.751
4885.478	5015.471	3.416
4891.479	5013.614	3.177
4895.112	5005.415	2.837
4893.358	4996.048	4.371
4889.310	4997.122	6.138
4932.546	5006.873	3.199
4923.845	5004.439	2.860
4917.007	4997.207	2.510
4879.453	5011.064	6.198
4879.605	5013.737	5.616
4875.129	5015.167	5.425
4873.764	5016.092	3.438
4873.174	5012.428	5.738
4876.199	5009.592	6.511
4873.001	5007.028	6.386
4870.304	5006.180	5.639
4869.275	5001.349	5.840
4843.367	5009.189	7.804
4846.680	5007.479	7.702
4845.223	5002.222	7.754
4838.276	5004.596	7.948
4838.749	5013.865	6.185
4836.598	5014.930	5.292
4839.045	5019.214	5.689
4840.752	5017.009	6.035
4843.793	5021.994	5.431
4844.232	5018.879	5.824
4849.678	5022.923	4.701
4849.548	5018.343	5.740
4852.855	5016.848	5.710
4856.669	5021.394	4.956
4854.833	5015.382	5.194
4852.641	5013.922	6.072
4851.685	5006.386	6.057
4379.642	5154.139	3.644
4381.403	5153.590	3.333
4387.814	5156.433	1.003
4380.738	5158.326	2.281
4386.715	5152.317	2.814
4383.326	5153.136	3.075
4384.502	5157.256	2.169
4385.319	5160.527	0.554
4658.823	5071.948	2.153
4660.943	5066.551	3.681
4655.138	5073.047	1.606
4656.554	5076.804	1.771
4653.726	5068.802	2.512
4652.286	5064.796	3.263
4655.834	5063.842	4.002
4661.148	5073.371	1.549
4803.787	5035.294	3.489
4794.451	5041.931	2.967
4804.819	5038.254	2.752
4797.965	5040.741	2.840
4796.827	5037.765	3.712
4793.386	5038.982	4.029
4792.365	5035.628	5.534
4802.889	5031.672	6.466
4792.237	5035.588	5.394
4654.323	5059.702	4.345
4652.869	5055.878	4.936
4651.271	5051.727	6.108
4647.793	5053.003	4.321
4646.294	5049.018	6.422
4649.419	5056.952	4.195
4650.718	5060.850	3.593
4652.264	5064.789	3.262
4653.650	5068.874	2.538
4654.941	5072.985	1.521
4658.453	5071.760	2.322
4657.172	5067.928	3.333
4655.658	5063.793	4.104
4649.855	5047.607	6.093
4654.535	5050.610	6.417
4656.075	5054.557	5.900
4657.511	5058.579	6.043
4707.786	5062.680	3.491
4707.351	5061.081	3.867
4706.824	5059.425	4.616
4706.074	5063.164	3.304
4705.618	5061.623	3.571
4705.087	5059.897	4.063
4703.401	5060.347	3.658
4703.943	5062.020	3.101
4704.444	5063.577	2.700
4699.730	5061.448	3.247
4700.619	5064.526	2.129
4698.281	5057.318	5.035
4794.456	5031.072	6.527
4798.066	5029.689	6.041
4980.270	4989.910	5.836
4978.555	4990.709	5.784
4975.071	4991.804	4.740
4976.234	4995.188	3.216
5012.102	4986.034	2.801
5011.437	4986.239	2.753
5011.486	4986.835	2.648
5008.618	4990.138	2.401
5008.775	4989.523	2.304
5009.285	4989.436	2.130
4996.797	4996.593	1.901
4996.323	4996.297	2.061
4995.811	4996.773	1.908
5006.102	4992.796	2.097
5005.379	4992.501	2.367
5005.096	4993.194	2.163
5000.870	4995.107	1.946
5001.341	4994.493	2.374
5001.920	4994.906	1.984
4996.434	5000.779	1.021
4998.622	5000.049	1.079
4999.032	5001.257	0.559
5001.717	4999.065	1.206
5003.887	4998.263	1.362
5004.346	4999.434	0.822
5006.754	4997.136	1.304
5008.631	4995.825	1.473
5009.426	4996.816	1.219
5011.322	4993.827	1.698
5012.946	4992.193	1.813
5013.894	4993.060	1.673
5014.829	4989.457	2.097
5016.167	4987.559	2.329
5017.198	4988.269	2.151
5017.548	4984.677	2.445
5018.353	4982.528	2.608
5019.608	4983.000	2.399
5019.049	4977.127	2.568
5020.368	4977.224	2.332
5019.176	4973.847	2.426
5018.982	4971.548	2.191
5020.281	4971.347	1.807
5018.170	4968.370	2.206
5019.455	4967.926	1.543
4979.212	5004.803	1.537
4978.772	5003.481	1.772
4978.247	5002.154	1.891
4977.209	4998.608	2.956
4980.698	4997.465	2.788
4980.846	5004.342	1.407
4982.366	4996.792	2.694
4982.451	5003.961	1.549
4984.167	4996.399	2.890
4982.063	5002.575	1.692
4983.159	4992.981	3.980
4981.716	5001.286	1.894
4987.614	4995.387	2.666
4983.488	5000.479	1.936
4985.235	5000.141	1.856
4988.748	4998.849	1.839
4986.239	5002.875	1.442
4989.509	5001.717	1.353
4971.502	4996.130	3.367
4967.188	4997.202	3.192
4970.875	4993.172	4.589
4962.739	4998.292	3.193
4962.100	4995.330	3.646
4958.362	4999.393	3.200
4957.677	4996.429	3.580
4953.994	5000.766	3.279
4949.448	5001.744	3.535
4948.703	4998.673	4.776
4943.468	4996.831	5.328
4939.061	4997.855	4.810
4970.244	4991.112	4.953
4802.887	5031.762	6.549
4795.755	5034.262	5.090
4799.256	5033.230	4.163
5013.709	4968.163	3.910
5014.853	4972.567	3.665
5015.137	4973.636	3.432
5014.403	4981.995	3.035
5013.924	4981.715	3.094
5013.453	4982.033	3.202
5014.411	4969.082	3.712
5013.638	4969.229	3.943
5014.370	4973.135	3.968
5015.119	4977.133	3.263
5014.556	4977.516	3.407
5015.095	4978.232	3.224
5013.378	4982.143	3.159
5013.603	4982.673	3.131
5012.237	4986.097	2.740
5011.568	4986.061	2.777
5011.431	4986.716	2.628
4894.319	5011.999	2.723
4897.178	5011.123	2.749
4896.063	5007.309	2.677
4893.222	5008.208	3.202
4895.010	5003.472	3.197
4892.163	5004.444	3.502
4893.860	4999.802	3.715
4891.051	5000.731	4.961
4944.876	5002.640	3.785
4944.313	5000.625	4.007
4942.936	4999.903	4.539
4941.148	5000.210	4.299
4939.787	5000.663	4.109
4938.490	5000.780	4.231
4936.589	5001.483	4.353
4935.425	5001.874	4.115
4934.636	5002.064	4.376
4935.943	5004.880	3.463
4935.229	5005.026	3.629
4931.873	5006.018	3.264
4930.868	5005.293	3.496
4931.384	5002.330	4.205
4928.532	5002.148	3.953
4927.131	5004.872	3.239
4925.180	5000.838	3.892
4923.046	5003.150	2.890
4922.537	4998.555	3.389
4919.865	5000.070	2.909
4921.056	4995.814	3.789
4918.179	4997.382	2.960
4934.505	4999.273	4.872
4624.943	5046.629	2.097
4635.362	5055.834	2.546
4640.432	5059.599	2.969
4645.946	5063.645	2.881
4829.863	4998.032	3.214
4585.570	5079.785	3.635
4584.943	5083.876	3.350
4588.446	5080.384	3.241
4595.254	5070.178	2.937
4597.846	5065.196	2.774
4599.254	5061.258	2.739
4599.936	5058.376	2.788
4391.338	5151.162	2.364
4389.242	5145.465	4.555
4387.894	5140.598	6.121
4858.355	5021.162	2.713
4834.857	5012.644	2.738
4852.186	5023.224	2.561
4812.613	5028.119	2.953
4811.527	5031.281	2.789
4809.316	5033.338	2.723
4847.263	5023.763	2.514
4812.328	5023.178	3.114
4842.490	5022.412	2.609
4839.245	5020.080	2.242
4836.515	5016.010	2.769
4832.672	5005.928	3.357
4804.017	5034.820	3.603
4810.448	5019.227	5.966
4810.295	5017.701	3.509
4806.788	5006.836	3.396
4840.571	5008.240	7.890
4834.737	5010.959	5.645
4386.118	5134.799	7.552
4393.135	5133.192	7.537
4875.654	5004.190	8.285
4843.735	4994.897	7.747
5063.240	4948.148	8.252
5069.822	4947.019	8.766
4989.527	4974.406	8.142
4998.097	4970.971	8.068
4993.180	4977.714	8.309
4998.280	4975.988	8.217
4981.767	4980.179	8.002
4952.682	4993.391	7.868
4941.770	4991.345	7.860
4926.165	4993.270	8.245
4847.541	5015.360	7.632
4405.039	5127.432	7.586
4426.497	5123.632	6.127
4386.548	5136.427	7.314
4406.157	5128.761	7.075
4476.933	5105.873	8.409
4498.525	5103.872	8.836
4452.698	5111.737	8.168
4690.784	5056.129	8.015
4680.003	5058.903	8.276
4675.934	5058.625	8.284
4734.485	5041.326	7.723
4737.886	5036.604	7.538
4740.404	5035.964	7.546
4759.157	5035.733	7.797
4565.216	5083.402	9.494
4793.296	5032.720	7.917
4804.939	5021.524	7.689
5047.029	4955.316	8.752
5045.360	4955.748	8.003
5044.757	4955.534	8.009
5043.896	4953.618	8.006
5040.323	4943.390	8.037
5014.026	4952.724	8.021
4917.084	4986.531	7.798
4966.745	4989.498	7.848
4966.542	4988.492	8.010
4886.346	5007.250	7.947
4849.817	5007.630	7.281
5045.960	4955.693	8.787
5046.726	4954.382	8.747
5055.962	4950.836	8.023
5046.577	4953.928	8.030
4883.893	5007.773	7.849
4883.210	5005.661	7.844
4879.697	5006.649	7.948
4880.469	5009.260	7.714
5062.962	4953.174	8.040
5006.330	4973.219	7.836
5005.019	4974.743	7.869
5003.325	4975.652	7.840
4980.508	4983.601	7.832
4963.024	4991.290	7.813
4962.354	4990.089	7.823
4953.484	4993.331	7.784
4952.998	4994.245	7.783
4946.904	4994.695	7.765
4945.192	4990.986	7.763
4942.068	4991.906	7.800
4933.267	4994.914	7.816
4971.552	4985.993	7.892
5074.357	4949.423	8.058
4889.440	4996.883	7.866
5060.221	4954.009	7.996
5057.314	4950.289	7.950
5058.551	4952.883	8.063
5057.995	4951.797	7.944
4840.470	5011.599	7.611
4839.792	5010.086	7.684
4373.986	5137.208	7.638
4382.949	5135.002	7.609
4370.022	5138.300	7.767
4377.581	5150.254	7.724
4384.649	5141.734	7.728
4371.192	5148.027	7.015
4407.650	5132.323	6.621
4482.718	5106.822	8.798
4491.634	5106.678	8.764
4705.827	5053.034	7.803
4696.855	5055.558	7.772
4696.194	5052.637	7.859
4705.694	5052.438	7.881
4659.598	5060.808	7.704
4555.493	5088.824	9.540
4575.270	5072.813	7.873
4742.811	5035.441	7.896
5012.522	4973.255	4.515
5011.872	4977.371	4.136
5052.296	4958.564	3.196
5054.577	4961.165	3.210
5058.343	4962.490	3.318
5070.527	4963.072	3.474
5078.991	4962.870	3.672
5008.109	4983.956	3.551
4998.588	4988.681	3.646
4996.246	4984.083	5.807
4982.320	4989.043	6.049
4426.501	5136.405	1.248
4419.441	5138.757	1.450
4416.665	5130.925	1.828
4423.513	5127.362	1.887
4870.078	5012.760	3.204
4857.643	5017.130	3.537
4850.640	4997.544	5.138
4846.635	4986.658	6.248
4849.936	4998.177	5.054
4870.313	4986.649	5.731
4861.807	4989.743	5.216
4868.596	5008.194	4.236
4853.029	5006.371	4.180
