1099.883,1277.842,113.223
1099.98,1299.979,112.144
1099.703,1323.966,111.113
1099.87,1349.926,110.027
1099.952,1374.135,109.283
1100.062,1386.697,109.115
1125.621,1376.94,109.008
1125.801,1350.294,109.391
1125.687,1325.33,109.74
1126.142,1299.945,111.366
1126.233,1275.78,112.684
1125.987,1252.902,114.98
1150.102,1252.129,114.784
1149.979,1274.655,112.926
1299.964,1300.03,109.19
1149.941,1299.976,111.592
1149.787,1324.613,110.041
1149.834,1350.048,109.857
1149.791,1375.991,109.097
1173.213,1375.434,109.027
1173.566,1350.12,109.634
1173.931,1326.441,109.967
1173.863,1299.561,111.436
1173.775,1285.061,112.352
1173.326,1273.998,114.066
1173.032,1257.53,117.247
1173.1,1250.433,117.159
1177.976,1256.357,119.209
1182.001,1254.529,122.168
1184.474,1252.845,122.066
1188.457,1256.749,121.953
1185.378,1257.48,122.196
1181.258,1261.187,119.09
1183.685,1269.559,115.268
1186.129,1281.61,112.919
1195.718,1271.464,114.182
1193.102,1264.599,116.63
1180.706,1246.749,118.797
1177.282,1237.213,116.634
1200.234,1273.607,113.235
1200.089,1300.014,111.088
1199.273,1325.853,109.991
1199.685,1349.945,109.228
1199.523,1374.813,108.741
1199.104,1399.079,107.754
1071.594,1292.954,113.419
1071.14,1304.025,114.393
1070.319,1308.784,113.439
1075.752,1307.351,114.419
1082.539,1306.232,113.118
1084.598,1295.829,112.891
1087.241,1320.286,111.79
1078.369,1316.196,112.774
1076.146,1313.06,113.91
1043.068,1266.442,115.349
1053.298,1275.118,115.411
1068.513,1274.47,115.597
1079.28,1262.617,116.25
1068.733,1257.861,120.073
1057.722,1264.924,119.344
1055.245,1257.64,119.472
1058.056,1260.949,121.926
1062.974,1257.492,122.729
1066.524,1250.868,121.284
1200.196,1250.135,116.046
1199.921,1225.411,114.7
1200.047,1198.75,116.087
1199.711,1165.742,117.994
1200.499,1145.861,120.119
1201.162,1138.313,121.828
1202.486,1123.959,123.904
1200.61,1117.809,125.5
1199.987,1100.115,125.421
1211.616,1100.136,125.34
1219.452,1102.226,121.955
1219.952,1119.054,119.933
1208.701,1115.717,124.636
1219.694,1136.672,117.182
1221.642,1150.03,115.333
1220.78,1171.614,114.397
1221.745,1198.754,113.715
1221.926,1221.989,113.057
1222.549,1252.292,112.596
1223.079,1276.728,111.47
1225.259,1301.57,110.175
1226.033,1325.252,109.447
1229.944,1350.733,109.035
1232.343,1374.965,108.624
1250.108,1376.836,108.639
1250.026,1356.399,108.544
1250.32,1335.081,109.488
1249.95,1313.444,109.639
1250.114,1299.975,109.511
1249.811,1274.478,110.065
1251.116,1249.089,111.185
1250.67,1223.807,111.446
1250.601,1199.349,112.474
1250.274,1174.46,113.038
1250.015,1124.722,115.525
1249.928,1099.908,117.52
1272.617,1093.502,116.77
1274.355,1120.644,115.19
1274.895,1149.3,114.045
1271.271,1178.024,113.056
1275.764,1200.439,111.947
1275.925,1219.268,111.276
1275.434,1245.428,110.774
1274.659,1273.122,109.886
1275.776,1299.425,109.483
1276.048,1319.674,108.8
1276.25,1339.046,108.391
1276.794,1361.282,107.87
1299.985,1374.848,108.233
1299.986,1351.785,108.387
1299.989,1327.881,109.239
1299.991,1300.027,109.618
1299.992,1274.87,110.333
1299.994,1249.96,110.749
1299.997,1222.382,111.638
1300.027,1172.99,113.182
1300.05,1150.151,113.885
1300.075,1124.293,114.94
1300.685,1100.798,115.971
1272.112,1256.678,110.046
1274.386,1266.914,109.736
1271.945,1271.959,109.464
1267.103,1279.766,109.43
1262.476,1293.228,109.277
1263.435,1310.27,108.944
1268.515,1321.62,107.991
1269.131,1337.544,107.93
1264.541,1354.006,107.657
1272.834,1359.661,107.749
1341.078,1356.055,107.979
1355.691,1344.925,108.123
1354.921,1335.167,108.295
1341.799,1328.416,108.478
1347.88,1319,108.666
1334.277,1292.278,109.139
1343.413,1262.25,109.589
1354.401,1242.953,110.1
1363.712,1229.186,110.239
1361.962,1209.646,111.132
1378.907,1198.154,111.725
1385.59,1185.843,112.036
1379.971,1176.017,112.415
1365.55,1131.903,113.676
1300,1200,112.392
1038.718,1336.391,113.144
1000,1000,124.868
1149.416,865.465,113.313
1398.547,818.792,113.867
1558.512,890.658,130.779
1797.92,1151.501,109.455
1585.36,1220.882,110.551
1064.934,1222.884,125.622
980.334,1129.565,111.597
1266.295,1160.948,114.085
1325.262,1101.991,116.473
1324.574,1126.086,114.848
1323.963,1149.998,113.748
1324.066,1175.276,112.884
1325.727,1200.041,111.947
1324.561,1223.9,111.492
1323.903,1250.273,110.565
1324.336,1273.574,109.986
1323.509,1299.563,109.75
1323.464,1333.118,109.113
1323.014,1352.629,108.958
1347.323,1357.401,108.217
1347.713,1332.358,108.572
1347.837,1309.102,109.156
1349.946,1300.068,109.91
1350.316,1271.673,110.301
1351.123,1250.245,110.097
1350.408,1225.007,111.133
1350.023,1199.852,111.972
1349.987,1175.525,112.514
1349.802,1158.434,113.082
1350.204,1151.497,113.252
1350.198,1126.678,114.138
1349.623,1100.079,116.357
1384.814,1102.734,115.115
1384.305,1126.459,114.375
1383.576,1151.613,113.07
1382.476,1176.349,112.51
1381.142,1201.891,111.963
1379.949,1226.301,111.186
1377.682,1251.356,110.798
1375.945,1276.487,110.355
1374.819,1299.594,110.112
1373.354,1324.174,109.659
1372.574,1348.425,109.235
1399.844,1349.028,109.128
1399.791,1325.387,109.516
1399.857,1300.093,109.718
1400.052,1275.997,110.135
1399.995,1250.121,110.817
1400.198,1225.692,111.358
1399.917,1200.025,112.018
1400.109,1175.008,112.904
1399.945,1150.061,113.71
1400.188,1123.699,114.561
1399.958,1099.975,115.737
1399.696,1075.678,117.661
1398.846,1065.226,120.438
1400.42,1051.331,123.979
1400.103,1042.346,127.121
1423.995,1050.506,123.173
1425.243,1063.838,119.48
1425.653,1074.467,117.877
1425.041,1100.437,116.127
1425.18,1124.191,115.347
1424.696,1150.07,114.328
1425.074,1173.683,112.651
1425.267,1200.052,111.874
1425.056,1225.187,111.244
1424.978,1249.97,110.617
1425.052,1274.357,110.165
1424.357,1300.119,109.396
1424.305,1327.881,109.013
1449.639,1325.767,108.789
1449.62,1325.707,108.794
1450,1300.035,109.3
1449.892,1275.304,110.003
1449.978,1250.227,110.621
1449.843,1225.26,111.163
1449.978,1200.255,111.773
1450.067,1176.074,112.388
1450.006,1149.829,114.258
1449.854,1125.021,115.712
1450.018,1100.173,116.546
1450.025,1074.767,117.505
1449.966,1062.925,118.77
1449.992,1055.484,120.606
1449.745,1049.811,122.292
1475.018,1050.04,118.55
1475.533,1069.959,117.279
1475.431,1075.084,117.455
1476.107,1099.855,116.252
1474.796,1125.938,114.839
1474.875,1150.846,113.591
1475.035,1175.059,112.529
1475.353,1200.577,111.589
1475.455,1225.94,110.978
1475.113,1250.137,110.326
1474.896,1273.511,109.88
1474.914,1300.209,109.407
1499.855,1299.95,109.187
1499.997,1275.748,109.639
1499.967,1249.95,110.363
1499.623,1225.845,110.979
1499.97,1200.001,111.534
1501.861,1178.059,112.189
1499.95,1150.036,113.014
1500.069,1126.077,113.709
1499.987,1100.052,114.668
1500.348,1075.592,115.867
1500.062,1050.026,116.525
1500.334,1024.623,117.809
1500.677,1009.997,118.965
1500.386,1000.045,121.214
1476.18,999.41,125.216
1474.962,1025.034,121.746
1525.18,999.959,117.698
1524.987,1023.502,116.085
1525.181,1050.232,115.156
1525.662,1075.478,114.691
1525.909,1100.29,113.875
1526.153,1128.598,112.957
1513.439,1113.313,112.679
1525.004,1149.66,112.487
1524.686,1175.33,111.959
1524.998,1200.01,111.258
1524.172,1223.839,110.83
1524.896,1249.141,110.401
1524.913,1275.073,109.771
1524.865,1299.89,109.391
1549.995,1299.794,109.426
1549.96,1274.311,109.761
1549.988,1250.048,110.242
1549.901,1224.717,110.718
1549.86,1199.979,111.298
1549.986,1174.023,111.743
1549.902,1149.952,112.231
1549.875,1124.513,112.807
1549.92,1100.057,113.059
1550.1,1074.667,113.857
1549.927,1050.374,114.351
1550.078,1025.724,114.857
1549.582,999.831,116.354
1575.238,1000.229,114.833
1575.501,1025.401,114.127
1574.91,1050.184,113.238
1573.8,1075.409,112.922
1574.867,1100.956,112.642
1575.738,1125.49,112.101
1574.256,1151.112,111.949
1572.789,1175.453,111.49
1572.822,1200.843,111.097
1572.542,1225.268,110.499
1575.513,1253.091,110.531
1574.808,1262.674,109.737
1599.41,1273.362,109.465
1599.886,1249.97,110.067
1598.32,1222.689,110.776
1599.988,1199.936,111.092
1602.192,1174.052,111.284
1603.828,1148.532,111.773
1600.025,1125.377,111.979
1599.905,1100.09,111.927
1599.768,1075.298,112.194
1599.908,1050.086,112.472
1600.302,1024.761,113.077
1600.048,1000.04,114.018
1625.629,1249.575,110.215
1618.37,1274.635,109.717
1649.383,1249.711,109.069
1672.629,1249.607,108.145
1688.589,1249.765,107.257
1700.142,1249.855,107.41
1725.21,1249.969,108.318
1736.093,1249.684,108.569
1749.842,1249.863,108.179
1774.807,1249.599,107.845
1800.084,1249.696,107.354
1812.494,1249.525,106.341
1828.402,1249.64,107.554
1854.61,1249.401,107.797
1880.606,1249.315,107.985
1885.225,1249.479,107.772
1882.879,1223.983,108.235
1858.715,1222.55,108.22
1833.904,1222.719,108.222
1818.811,1220.657,106.837
1800.253,1222.621,108.021
1778.944,1222.643,108.329
1747.502,1222.97,108.47
1720.595,1224.054,109.152
1700.025,1222.724,108.867
1674.911,1222.726,109.119
1669.453,1223.704,107.61
1664.899,1224.266,109.552
1651.289,1223.717,109.241
1625.635,1223.758,109.772
1623.392,1199.615,110.304
1650.249,1199.876,109.143
1655.222,1199.651,108.094
1658.227,1199.687,108.712
1676.036,1199.624,109.24
1700.055,1199.899,109.404
1725.237,1199.921,109.249
1749.927,1199.965,108.78
1774.372,1199.936,108.94
1799.951,1200.094,107.879
1809.909,1199.955,107.325
1825.209,1199.939,107.491
1850.659,1199.993,108.235
1877.558,1199.782,108.543
1882.616,1200.795,108.458
1887.155,1174.565,108.636
1862.977,1175.004,108.464
1839.422,1175.227,107.909
1812.74,1174.923,108.195
1800.168,1175.864,108.656
1774.268,1175.926,109.161
1749.202,1175.536,109.469
1723.891,1175.111,109.578
1698.823,1175.132,110.169
1673.512,1174.903,109.981
1652.347,1174.856,109.226
1648.089,1174.863,108.703
1643.805,1175.039,109.766
1621.354,1173.762,110.816
1621.959,1149.978,110.978
1635.345,1150.656,109.703
1637.883,1150.543,108.899
1650.041,1150.003,110.421
1675.124,1149.729,110.768
1700.106,1149.904,110.455
1724.967,1149.958,110.078
1749.916,1149.859,109.881
1774.672,1150.184,109.61
1790.342,1149.867,108.888
1789.903,1147.402,109.247
1790.345,1153.593,109.241
1800.198,1150.147,109.413
1799.604,1147.277,108.596
1799.88,1144.589,109.064
1810.776,1149.889,108.442
1819.096,1149.981,109.014
1836.094,1149.919,108.038
1849.933,1150.039,108.242
1874.558,1149.854,108.824
1893.965,1149.835,108.837
1258.053,1168.469,111.281
1258.791,1179.922,110.671
1252.891,1173.933,111.252
1252.493,1178.745,110.755
1256.562,1184.776,110.391
1259.859,1189.602,110.161
1244.61,1189.472,111.375
1253.346,1195.49,110.221
1261.175,1199.827,109.904
1274.304,1180.69,110.737
1270.608,1186.791,110.38
1269.468,1195.133,110.117
1267.752,1211.016,109.923
1272.028,1226.46,109.216
1271.983,1242.996,109.086
1268.838,1250.705,108.678
1260.704,1241.891,109.161
1255.178,1231.683,109.554
1249.368,1223.474,109.908
1242.012,1218.577,110.248
1231.79,1210.938,110.864
1901.776,1127.538,109.269
1876.946,1126.89,108.555
1852.08,1126.216,108.702
1827.136,1126.558,109.249
1799.972,1124.165,110.106
1774.759,1124.36,109.858
1748.951,1125.481,110.17
1723.56,1125.916,110.458
1699.098,1127.764,110.947
1674.565,1124.424,111.206
1651.264,1125.036,111.526
1644.484,1124.855,111.108
1638.228,1124.882,109.749
1629.36,1125.136,110.559
1618.812,1125.241,111.565
1613.637,1100.386,111.597
1624.676,1100.346,111.253
1640.556,1100.153,111.378
1649.663,1100.036,111.781
1674.802,1099.85,112.444
1699.994,1099.89,111.628
1725.65,1100,111.237
1749.993,1099.929,110.129
1758.366,1099.908,109.835
1775.337,1100.02,110.385
1799.828,1099.993,110.531
1825.583,1099.934,109.445
1837.201,1099.986,108.876
1849.939,1099.958,109.276
1872.369,1100.157,109.176
1885.917,1099.793,108.807
1899.85,1100.053,109.516
1908.257,1100.089,109.621
1910.944,1075.025,109.524
1898.496,1074.416,109.333
1873.971,1074.67,108.873
1849.74,1074.67,109.437
1825.485,1074.823,110.025
1799.806,1074.83,110.8
1774.817,1074.711,110.918
1756.618,1075.165,110.361
1749.723,1075.483,110.443
1724.908,1075.534,111.404
1699.798,1075.185,112.257
1674.691,1075.191,113.14
1649.869,1075.098,112.518
1623.629,1075.423,112.387
1606.632,1073.806,111.95
1621.986,1049.839,112.535
1650.062,1049.728,112.936
1674.662,1049.947,113.322
1700.005,1050.004,112.424
1725.177,1049.963,111.811
1749.963,1050.015,111.582
1775.792,1050.103,111.292
1800.084,1050.211,111.054
1825.567,1050.168,110.795
1849.941,1049.974,110.041
1876.162,1050.04,109.225
1900,1049.849,109.793
1913.612,1050.122,109.817
1907.634,1024.964,109.945
1883.901,1024.929,109.204
1862.162,1025.081,110.513
1849.753,1025.114,110.548
1825.198,1025.066,111.132
1800.13,1025.067,111.004
1774.913,1024.628,111.801
1749.743,1024.826,112.227
1724.844,1025.255,112.37
1700.131,1025.368,113.015
1675.14,1025.191,113.573
1649.998,1025.168,113.488
1623.978,1025.376,113.559
1622.115,1000.116,114.169
1650.034,999.981,114.253
1673.831,1000.02,114.108
1699.834,1000.009,113.556
1725.989,999.969,112.862
1750.04,999.977,112.639
1775.763,999.986,112.174
1800.24,999.879,111.847
1825.731,1000.142,111.386
1850.075,999.806,110.846
1874.484,999.917,109.802
1896.843,999.759,109.909
1897.959,975.153,110.461
1874.082,975.401,110.64
1849.512,975.523,110.9
1824.96,976.016,111.54
1800.291,975.563,112.387
1774.436,974.745,112.931
1749.934,975.048,113.045
1724.822,975.207,113.712
1699.894,974.847,114.676
1674.73,975.036,114.9
1649.87,975.104,115.035
1623.077,975.061,115.132
1599.7,974.856,115.343
1600.119,949.996,116.508
1618.978,950.188,116.766
1649.866,950.109,116.735
1674.204,949.764,116.012
1700.059,949.933,115.286
1726.58,949.987,114.408
1749.939,950.026,113.738
1775.737,950.169,113.266
1800.083,950.005,112.532
1825.634,949.809,112.24
1849.92,949.89,111.428
1875.184,949.935,111.141
1897.119,949.87,110.713
1927.881,925.046,110.756
1903.261,924.883,111.183
1885.076,924.873,110.841
1877.293,925.14,111.133
1849.443,925.23,112.09
1825.283,925.633,112.688
1800.052,925.551,113.139
1774.286,926.055,113.689
1749.939,925.3,114.354
1724.813,925.089,115.186
1700.131,924.48,116.514
1683.199,925.197,117.985
1665.723,925.134,120.349
1666.551,932.33,118.445
1650.186,937.435,118.731
1650.029,925.246,121.763
1628.506,924.514,120.449
1600.345,923.389,118.27
1599.959,900.056,120.24
1600.149,884.852,122.26
1649.952,915.085,125.452
1616.87,885.628,122.57
1620.544,899.041,122.913
1627.125,898.219,124.923
1639.273,912.392,124.82
1699.917,900.122,118.332
1685.049,899.832,120.942
1723.641,900.03,116.005
1749.865,900.144,115.345
1775.159,899.818,114.635
1799.975,899.912,113.993
1824.681,900.001,113.305
1849.895,900.014,112.49
1875.71,899.873,111.584
1902.125,899.916,111.665
1928.506,900.063,111.064
1934.56,901.234,110.835
1799.909,849.945,116.215
1944.048,875.287,111.092
1925.601,874.754,111.688
1900.057,874.883,112.113
1875.573,874.846,112.358
1849.813,874.615,113.248
1824.907,874.52,113.903
1799.778,874.358,114.868
1774.239,874.236,115.944
1749.977,874.25,115.994
1724.445,874.499,116.694
1705.701,875.847,118.56
1699.35,875.371,119.869
1679.22,875.289,123.242
1660.595,875.874,126.5
1657.729,883.781,129.305
1664.603,898.912,128.723
1699.978,850.012,117.284
1699.848,859.429,118.811
1671.722,850.01,119.017
1669.596,861.381,122.1
1636.527,863.807,122.663
1649.934,850.024,119.388
1724.468,849.627,116.106
1749.914,849.974,115.613
1767.046,849.888,116.899
1775.974,850.02,116.411
1825.297,850.03,114.939
1849.758,849.941,113.683
1874.988,849.965,112.709
1899.902,849.901,112.365
1925.95,849.832,111.513
1949.933,849.906,111.473
999.492,1225.288,113.037
976.409,1225.18,111.762
952.69,1224.016,110.681
961.136,1195.137,111.091
979.488,1197.642,111.728
999.925,1200.091,112.411
1000.232,1176.047,112.283
974.538,1171.577,111.541
1023.461,1201.574,113.77
1023.369,1223.424,114.333
1023.296,1176.955,113.233
1022.253,1162.086,112.566
1043.764,1150.908,113.402
1050.203,1171.425,115.043
1050.299,1197.928,117.757
1049.914,1202.772,118.29
1049.885,1227.189,120.407
1073.463,1230.346,124.739
1073.006,1224.868,125.579
1074.454,1203.534,124.309
1100.062,1199.913,124.953
1100.489,1227.868,125.178
1124.402,1197.356,123.335
1127.198,1222.391,124.943
1111.842,1220.279,126.152
1097.232,1232.818,124.229
1087.032,1232.014,122.261
1084.662,1222.939,124.761
1068.7,1224.238,125.837
1059.738,1225.38,124.298
1063.73,1214.519,124.087
1085.375,1194.22,122.243
1080.022,1189.617,120.411
1100.419,1179.094,124.718
1584.137,943.949,117.157
1949.932,825.626,111.595
1949.987,823.255,111.604
1950.035,799.85,112.198
1950.207,774.755,112.621
1950.482,752.609,112.94
1950.653,727.013,113.648
1950.598,701.375,114.239
1951.048,685.285,115.217
1953.741,668.863,113.778
1952.913,664.09,113.098
1925.404,700.306,115.162
1924.286,724.263,115.186
1925.231,749.899,114.14
1924.743,773.35,113.144
1925.31,799.539,112.3
1925.062,823.011,111.978
1900.231,824.725,112.449
1899.999,799.96,112.835
1899.146,777.428,113.692
1899.01,750.288,114.149
1899.086,725.562,114.219
1898.819,701.328,114.288
1899.309,682.7,112.878
1900.206,677.567,112.732
1899.972,674.619,112.766
1899.898,669.561,112.004
1874.984,675.152,111.207
1874.678,683.158,112.564
1874.655,684.689,112.571
1874.703,686.378,112.556
1874.741,690.49,111.96
1874.562,713.153,112.229
1874.722,724.055,112.198
1874.708,750.026,113.219
1875.025,774.303,113.131
1874.274,800.682,112.766
1875.092,825.797,113.061
1849.875,824.944,113.59
1844.658,826.755,114.506
1849.836,800.001,112.837
1849.902,775.836,111.985
1849.956,749.747,111.777
1850.659,725.544,111.485
1849.905,702.164,111.028
1850.473,694.692,112.274
1850.567,692.5,112.268
1850.737,691.123,112.257
1850.39,683.365,110.545
1822.316,691.767,110.294
1821.983,701.418,112.314
1821.709,703.115,112.376
1821.504,704.941,112.372
1825.217,713.443,110.864
1825.771,724.45,111.081
1825.749,750.21,111.165
1825.621,776.389,112.257
1825.454,800.114,113.55
1825.245,820.692,115.136
1824.975,832.198,115.287
1812.435,837.989,116.498
1812.278,824.884,116.481
1809.484,811.959,115.604
1799.961,824.788,116.075
1799.832,808.488,115.312
1799.844,799.879,114.032
1799.637,775.456,112.343
1799.862,749.943,111.694
1799.915,726.066,111.002
1799.78,717.851,110.793
1799.797,711.881,112.36
1800.015,710.055,112.37
1800.033,708.86,112.341
1799.497,699.351,110.302
1774.523,708.43,110.537
1775.154,716.335,112.35
1775.081,717.766,112.359
1775.185,719.31,112.349
1774.972,725.631,110.894
1775.439,749.944,111.502
1774.898,773.806,112.146
1774.954,796.606,112.784
1775.222,815.481,114.239
1775.349,834.665,115.892
1763.488,833.338,115.954
1750.052,825.722,114.491
1749.746,799.887,112.952
1749.881,774.796,112.247
1749.717,749.848,111.467
1750.174,731.908,110.814
1750.079,726.202,112.352
1749.81,724.43,112.429
1749.867,723.332,112.425
1750.421,716.321,110.63
1724.691,723.672,110.841
1724.771,730.362,112.435
1724.609,731.644,112.432
1724.649,733.283,112.428
1724.875,741.499,111.145
1724.755,762.57,111.951
1725.062,774.446,112.198
1725.041,799.903,113.137
1725.236,824.951,114.561
1699.951,832.649,116.136
1700.155,824.836,115.144
1699.943,800.123,113.38
1700.344,774.143,112.413
1701.302,747.766,111.451
1701.332,739.919,112.774
1700.891,738.442,112.799
1700.494,737.031,112.733
1702.819,731.623,111.093
1675.317,738.473,111.11
1676.111,744.309,112.835
1676.006,745.602,112.886
1675.894,747.244,112.87
1676.491,753.154,111.621
1676.04,776.945,112.724
1675.359,799.582,113.562
1675.386,825.109,115.258
1649.701,823.542,115.261
1649.887,799.86,113.681
1649.824,773.943,112.455
1650.101,760.473,111.846
1649.496,755.087,113.057
1649.059,753.656,113.091
1649.015,752.319,113.002
1649.384,746.022,111.437
1649.288,863.837,123.088
1677.293,889.316,124.111
1649.455,875.058,127.049
1649.566,882.891,130.269
1649.49,886.442,132.395
1649.898,902.384,132.636
1656.255,899.536,132.618
1658.776,893.495,132.882
1655.181,888.038,133.083
1661.675,882.175,128.434
1674.072,877.693,124.845
1698.518,862.443,119.756
1689.855,861.086,120.578
1909.459,757.528,114.372
1919.241,759.676,114.419
1927.099,735.38,115.002
1937.561,720.632,115.071
1923.788,712.829,115.705
1915.73,697.612,115.753
1928.373,690.285,114.367
1549.914,1000.459,116.744
1550.165,976.295,117.305
1575.148,975.79,115.354
1584.793,975.47,114.347
1590.104,950.133,115.912
1571.854,949.982,116.385
1549.847,950.172,118.23
1550.019,926.582,120.842
1561.372,925.981,118.892
1578.872,925.467,117.971
1581.802,913.289,119.056
1568.073,913.969,120.6
1549.969,915.831,123.546
1550.057,900.058,129.892
1559.541,899.781,127.351
1585.069,899.956,120.629
1582.065,891.844,121.638
1574.161,878.864,121.787
1559.193,872.5,121.867
1549.877,875.045,122.951
1570.518,875.348,121.696
1586.368,875.253,121.122
1600.241,875.273,121.252
1623.526,875.129,123.049
1626.475,850.662,118.849
1599.956,850.231,117.253
1576.516,850.153,117.024
1549.977,850.187,116.656
1549.683,825.413,114.404
1573.947,825.526,114.792
1600.443,824.666,114.953
1625.041,822.071,114.75
1626.759,800.21,113.461
1599.789,800.127,113.226
1575.418,799.937,113.247
1549.816,800.277,112.979
1624.439,768.737,111.851
1624.316,762.54,113.005
1623.415,761.137,113.056
1623.9,759.832,113.028
1623.566,753.498,111.243
1599.765,776.316,111.998
1599.621,770.254,113.333
1599.455,768.524,113.392
1598.828,767.214,113.257
1600.485,759.286,111.159
1574.996,782.333,112.164
1574.821,777.427,113.415
1574.875,775.761,113.448
1574.497,774.311,113.357
1574.829,768.774,111.521
1549.848,788.072,112.286
1550.031,783.49,113.326
1549.466,781.97,113.373
1549.796,780.602,113.34
1549.725,773.361,111.359
1641.675,890.014,131.551
1641.17,895.608,132.301
1645.74,899.535,132.521
1562.163,893.1,129.076
1562.374,889.414,130.113
1558.011,894.127,129.88
1556.272,892.078,131.188
1554.992,889.954,130.133
1551.474,894.775,131.339
1449.951,1025.196,128.688
1459.916,1025.074,125.857
1474.975,1026.58,121.473
1500.251,1024.968,117.776
1500.3,999.881,121.236
1482.758,999.763,123.962
1462.398,999.755,127.885
1449.947,999.9,129.695
1449.876,1011.907,131.195
1456.563,1011.885,130.136
1458.594,1017.227,129.194
1465.215,1017.553,125.81
1464.707,1009.296,126.667
1484.522,991.321,126.551
1492.592,985.956,126.707
1500.159,987.163,123.859
1507.188,981.054,123.787
1550.059,975.114,117.434
1449.953,974.977,126.734
1473.167,975.041,128.886
1481.483,975.211,130.294
1500.33,974.789,129.652
1522.831,975.027,121.011
1509.411,975.231,124.162
1499.795,978.837,128.874
1489.559,982.427,129.523
1477.114,988.34,128.701
1449.873,949.709,128.455
1469.529,950.248,129.301
1499.981,949.879,131.142
1506.133,949.975,130.339
1520.833,951.209,123.537
1510.739,949.997,127.67
1501.024,964.45,130.078
1512.488,966.5,124.943
1484.521,962.256,131.541
1449.736,925.474,130.146
1475.285,927.162,132.564
1482.274,927.724,132.76
1500.543,928.4,130.962
1510.068,927.448,131.847
1519.532,925.67,131.322
1527.992,925.944,127.151
1499.921,937.684,132.027
1507.226,936.267,131.531
1519.635,932.361,128.045
1511.366,938.86,129.002
1492.456,938.235,132.03
1468.653,929.564,132.244
1450.02,908.705,131.896
1449.781,899.887,132.211
1466.761,899.897,133.176
1476.193,899.132,131.052
1451.458,882.562,131.487
1463.855,893.434,132.787
1466.778,911.55,133.013
1491.476,916.121,130.957
1547.812,897.711,131.2
1534.583,906.362,131.048
1528.711,911.894,129.816
1519.496,922.452,131.907
1450.062,881.731,130.935
1458.102,879.528,130.182
1449.295,874.585,126.989
1469.402,872.266,124.005
1483.548,871.874,121.507
1497.103,875.663,119.807
1499.679,874.435,119.149
1500.82,899.117,122.085
1503.656,899.521,122.696
1497.677,901.837,123.549
1501.744,886.864,120.636
1499.425,886.88,120.187
